Age,Income,Education,TotalPurchases,AverageSpend,CampaignChannel,Response
55,80573.00,"Master",0,0,"Social Media",0
55,80573.00,"Master",0,0,"Google Search Ads",0
55,80573.00,"Master",0,0,"Display Ads",0
55,80573.00,"Master",0,0,"Email",0
64,83715.00,"Graduation",0,0,"Email",0
64,83715.00,"Graduation",0,0,"SMS",0
64,83715.00,"Graduation",0,0,"Social Media",0
64,83715.00,"Graduation",0,0,"Google Search Ads",0
64,83715.00,"Graduation",0,0,"Display Ads",0
64,83715.00,"Graduation",0,0,"Email",0
67,82576.00,"Master",0,0,"Email",0
67,82576.00,"Master",0,0,"SMS",0
67,82576.00,"Master",0,0,"Social Media",0
67,82576.00,"Master",0,0,"Google Search Ads",0
67,82576.00,"Master",0,0,"Display Ads",0
67,82576.00,"Master",0,0,"Email",0
61,56962.00,"Master",0,0,"Email",0
61,56962.00,"Master",0,0,"SMS",0
61,56962.00,"Master",0,0,"Social Media",0
61,56962.00,"Master",0,0,"Google Search Ads",0
61,56962.00,"Master",0,0,"Display Ads",0
61,56962.00,"Master",0,0,"Email",0
74,35704.00,"Graduation",0,0,"Email",0
74,35704.00,"Graduation",0,0,"SMS",0
74,35704.00,"Graduation",0,0,"Social Media",0
74,35704.00,"Graduation",0,0,"Google Search Ads",0
74,35704.00,"Graduation",0,0,"Display Ads",0
74,35704.00,"Graduation",0,0,"Email",0
72,53103.00,"Graduation",0,0,"Email",0
72,53103.00,"Graduation",0,0,"SMS",0
72,53103.00,"Graduation",0,0,"Social Media",0
72,53103.00,"Graduation",0,0,"Google Search Ads",0
72,53103.00,"Graduation",0,0,"Display Ads",0
72,53103.00,"Graduation",0,0,"Email",0
66,46779.00,"2n Cycle",0,0,"Email",0
66,46779.00,"2n Cycle",0,0,"SMS",0
66,46779.00,"2n Cycle",0,0,"Social Media",0
66,46779.00,"2n Cycle",0,0,"Google Search Ads",0
66,46779.00,"2n Cycle",0,0,"Display Ads",0
66,46779.00,"2n Cycle",0,0,"Email",0
61,4861.00,"Graduation",0,0,"Email",0
61,4861.00,"Graduation",0,0,"SMS",0
61,4861.00,"Graduation",0,0,"Social Media",0
61,4861.00,"Graduation",0,0,"Google Search Ads",0
61,4861.00,"Graduation",0,0,"Display Ads",0
61,4861.00,"Graduation",0,0,"Email",0
47,33462.00,"Master",0,0,"Email",0
47,33462.00,"Master",0,0,"SMS",0
47,33462.00,"Master",0,0,"Social Media",0
47,33462.00,"Master",0,0,"Google Search Ads",0
47,33462.00,"Master",0,0,"Display Ads",0
47,33462.00,"Master",0,0,"Email",0
48,63693.00,"Graduation",0,0,"Email",0
48,63693.00,"Graduation",0,0,"SMS",0
48,63693.00,"Graduation",0,0,"Social Media",0
48,63693.00,"Graduation",0,0,"Google Search Ads",0
48,63693.00,"Graduation",0,0,"Display Ads",0
48,63693.00,"Graduation",0,0,"Email",0
76,80763.00,"Graduation",0,0,"Email",0
76,80763.00,"Graduation",0,0,"SMS",0
76,80763.00,"Graduation",0,0,"Social Media",0
76,80763.00,"Graduation",0,0,"Google Search Ads",0
76,80763.00,"Graduation",0,0,"Display Ads",0
76,80763.00,"Graduation",0,0,"Email",0
52,65352.00,"PhD",0,0,"Email",0
52,65352.00,"PhD",0,0,"SMS",0
52,65352.00,"PhD",0,0,"Social Media",0
52,65352.00,"PhD",0,0,"Google Search Ads",0
52,65352.00,"PhD",0,0,"Display Ads",0
52,65352.00,"PhD",0,0,"Email",0
48,82170.00,"PhD",0,0,"Email",0
48,82170.00,"PhD",0,0,"SMS",0
48,82170.00,"PhD",0,0,"Social Media",0
48,82170.00,"PhD",0,0,"Google Search Ads",0
48,82170.00,"PhD",0,0,"Display Ads",0
48,82170.00,"PhD",0,0,"Email",0
57,75759.00,"Graduation",0,0,"Email",0
57,75759.00,"Graduation",0,0,"SMS",0
57,75759.00,"Graduation",0,0,"Social Media",0
57,75759.00,"Graduation",0,0,"Google Search Ads",0
57,75759.00,"Graduation",0,0,"Display Ads",0
57,75759.00,"Graduation",0,0,"Email",0
50,79689.00,"2n Cycle",0,0,"Email",0
50,79689.00,"2n Cycle",0,0,"SMS",0
50,79689.00,"2n Cycle",0,0,"Social Media",0
50,79689.00,"2n Cycle",0,0,"Google Search Ads",0
50,79689.00,"2n Cycle",0,0,"Display Ads",0
50,79689.00,"2n Cycle",0,0,"Email",0
70,35340.00,"PhD",0,0,"Email",0
70,35340.00,"PhD",0,0,"SMS",0
70,35340.00,"PhD",0,0,"Social Media",0
70,35340.00,"PhD",0,0,"Google Search Ads",0
70,35340.00,"PhD",0,0,"Display Ads",0
70,35340.00,"PhD",0,0,"Email",0
72,85683.00,"Graduation",0,0,"Email",0
72,85683.00,"Graduation",0,0,"SMS",0
72,85683.00,"Graduation",0,0,"Social Media",0
72,85683.00,"Graduation",0,0,"Google Search Ads",0
72,85683.00,"Graduation",0,0,"Display Ads",0
72,85683.00,"Graduation",0,0,"Email",0
54,24884.00,"2n Cycle",0,0,"Email",0
54,24884.00,"2n Cycle",0,0,"SMS",0
54,24884.00,"2n Cycle",0,0,"Social Media",0
54,24884.00,"2n Cycle",0,0,"Google Search Ads",0
54,24884.00,"2n Cycle",0,0,"Display Ads",0
54,24884.00,"2n Cycle",0,0,"Email",0
45,42021.00,"Master",0,0,"Email",0
45,42021.00,"Master",0,0,"SMS",0
45,42021.00,"Master",0,0,"Social Media",0
45,42021.00,"Master",0,0,"Google Search Ads",0
45,42021.00,"Master",0,0,"Display Ads",0
45,42021.00,"Master",0,0,"Email",0
37,64449.00,"Graduation",0,0,"Email",0
37,64449.00,"Graduation",0,0,"SMS",0
37,64449.00,"Graduation",0,0,"Social Media",0
37,64449.00,"Graduation",0,0,"Google Search Ads",0
37,64449.00,"Graduation",0,0,"Display Ads",0
37,64449.00,"Graduation",0,0,"Email",0
72,64587.00,"Graduation",0,0,"Email",0
72,64587.00,"Graduation",0,0,"SMS",0
72,64587.00,"Graduation",0,0,"Social Media",0
72,64587.00,"Graduation",0,0,"Google Search Ads",0
72,64587.00,"Graduation",0,0,"Display Ads",0
72,64587.00,"Graduation",0,0,"Email",0
31,34824.00,"Graduation",0,0,"Email",0
31,34824.00,"Graduation",0,0,"SMS",0
31,34824.00,"Graduation",0,0,"Social Media",0
31,34824.00,"Graduation",0,0,"Google Search Ads",0
31,34824.00,"Graduation",0,0,"Display Ads",0
31,34824.00,"Graduation",0,0,"Email",0
48,75437.00,"Graduation",0,0,"Email",0
48,75437.00,"Graduation",0,0,"SMS",0
48,75437.00,"Graduation",0,0,"Social Media",0
48,75437.00,"Graduation",0,0,"Google Search Ads",0
48,75437.00,"Graduation",0,0,"Display Ads",0
48,75437.00,"Graduation",0,0,"Email",0
69,26091.00,"Graduation",0,0,"Email",0
69,26091.00,"Graduation",0,0,"SMS",0
69,26091.00,"Graduation",0,0,"Social Media",0
69,26091.00,"Graduation",0,0,"Google Search Ads",0
69,26091.00,"Graduation",0,0,"Display Ads",0
69,26091.00,"Graduation",0,0,"Email",0
53,52845.00,"Graduation",0,0,"Email",0
53,52845.00,"Graduation",0,0,"SMS",0
53,52845.00,"Graduation",0,0,"Social Media",0
53,52845.00,"Graduation",0,0,"Google Search Ads",0
53,52845.00,"Graduation",0,0,"Display Ads",0
53,52845.00,"Graduation",0,0,"Email",0
70,46086.00,"Graduation",0,0,"Email",0
70,46086.00,"Graduation",0,0,"SMS",0
70,46086.00,"Graduation",0,0,"Social Media",0
70,46086.00,"Graduation",0,0,"Google Search Ads",0
70,46086.00,"Graduation",0,0,"Display Ads",0
70,46086.00,"Graduation",0,0,"Email",0
70,78028.00,"PhD",8,40.54,"Email",0
70,78028.00,"PhD",8,40.54,"SMS",0
70,78028.00,"PhD",8,40.54,"Social Media",0
70,78028.00,"PhD",8,40.54,"Google Search Ads",1
70,78028.00,"PhD",8,40.54,"Display Ads",0
70,78028.00,"PhD",8,40.54,"Email",0
39,95169.00,"PhD",8,40.54,"Email",0
39,95169.00,"PhD",8,40.54,"SMS",0
39,95169.00,"PhD",8,40.54,"Social Media",0
39,95169.00,"PhD",8,40.54,"Google Search Ads",1
39,95169.00,"PhD",8,40.54,"Display Ads",0
39,95169.00,"PhD",8,40.54,"Email",0
45,56337.00,"2n Cycle",8,40.54,"Email",0
45,56337.00,"2n Cycle",8,40.54,"SMS",0
45,56337.00,"2n Cycle",8,40.54,"Social Media",0
45,56337.00,"2n Cycle",8,40.54,"Google Search Ads",1
45,56337.00,"2n Cycle",8,40.54,"Display Ads",0
45,56337.00,"2n Cycle",8,40.54,"Email",0
39,22434.00,"Graduation",8,60.81,"Email",0
39,22434.00,"Graduation",8,60.81,"SMS",0
39,22434.00,"Graduation",8,60.81,"Social Media",0
39,22434.00,"Graduation",8,60.81,"Google Search Ads",1
39,22434.00,"Graduation",8,60.81,"Display Ads",0
39,22434.00,"Graduation",8,60.81,"Email",0
72,36930.00,"PhD",8,60.81,"Email",0
72,36930.00,"PhD",8,60.81,"SMS",0
72,36930.00,"PhD",8,60.81,"Social Media",0
72,36930.00,"PhD",8,60.81,"Google Search Ads",1
72,36930.00,"PhD",8,60.81,"Display Ads",0
72,36930.00,"PhD",8,60.81,"Email",0
72,36130.00,"Graduation",8,60.81,"Email",0
72,36130.00,"Graduation",8,60.81,"SMS",0
72,36130.00,"Graduation",8,60.81,"Social Media",0
72,36130.00,"Graduation",8,60.81,"Google Search Ads",1
72,36130.00,"Graduation",8,60.81,"Display Ads",0
72,36130.00,"Graduation",8,60.81,"Email",0
73,65569.00,"Master",8,40.54,"Email",0
73,65569.00,"Master",8,40.54,"SMS",0
73,65569.00,"Master",8,40.54,"Social Media",0
73,65569.00,"Master",8,40.54,"Google Search Ads",1
73,65569.00,"Master",8,40.54,"Display Ads",0
73,65569.00,"Master",8,40.54,"Email",0
74,83844.00,"Graduation",8,60.81,"Email",0
74,83844.00,"Graduation",8,60.81,"SMS",0
74,83844.00,"Graduation",8,60.81,"Social Media",0
74,83844.00,"Graduation",8,60.81,"Google Search Ads",1
74,83844.00,"Graduation",8,60.81,"Display Ads",0
74,83844.00,"Graduation",8,60.81,"Email",0
58,19514.00,"Graduation",12,27.03,"Email",0
58,19514.00,"Graduation",12,27.03,"SMS",0
58,19514.00,"Graduation",12,27.03,"Social Media",0
58,19514.00,"Graduation",12,27.03,"Google Search Ads",1
58,19514.00,"Graduation",12,27.03,"Display Ads",0
58,19514.00,"Graduation",12,27.03,"Email",0
63,36736.00,"PhD",8,40.54,"Email",0
63,36736.00,"PhD",8,40.54,"SMS",0
63,36736.00,"PhD",8,40.54,"Social Media",0
63,36736.00,"PhD",8,40.54,"Google Search Ads",1
63,36736.00,"PhD",8,40.54,"Display Ads",0
63,36736.00,"PhD",8,40.54,"Email",0
47,77568.00,"Graduation",12,40.54,"Email",0
47,77568.00,"Graduation",12,40.54,"SMS",0
47,77568.00,"Graduation",12,40.54,"Social Media",0
47,77568.00,"Graduation",12,40.54,"Google Search Ads",1
47,77568.00,"Graduation",12,40.54,"Display Ads",0
47,77568.00,"Graduation",12,40.54,"Email",0
50,49187.00,"PhD",12,27.03,"Email",0
50,49187.00,"PhD",12,27.03,"SMS",0
50,49187.00,"PhD",12,27.03,"Social Media",0
50,49187.00,"PhD",12,27.03,"Google Search Ads",1
50,49187.00,"PhD",12,27.03,"Display Ads",0
50,49187.00,"PhD",12,27.03,"Email",0
48,30168.00,"Graduation",8,40.54,"Email",0
48,30168.00,"Graduation",8,40.54,"SMS",0
48,30168.00,"Graduation",8,40.54,"Social Media",0
48,30168.00,"Graduation",8,40.54,"Google Search Ads",1
48,30168.00,"Graduation",8,40.54,"Display Ads",0
48,30168.00,"Graduation",8,40.54,"Email",0
58,34053.00,"Master",8,60.81,"Email",0
58,34053.00,"Master",8,60.81,"SMS",0
58,34053.00,"Master",8,60.81,"Social Media",0
58,34053.00,"Master",8,60.81,"Google Search Ads",1
58,34053.00,"Master",8,60.81,"Display Ads",0
58,34053.00,"Master",8,60.81,"Email",0
55,38196.00,"Master",8,40.54,"Email",0
55,38196.00,"Master",8,40.54,"SMS",0
55,38196.00,"Master",8,40.54,"Social Media",0
55,38196.00,"Master",8,40.54,"Google Search Ads",1
55,38196.00,"Master",8,40.54,"Display Ads",0
55,38196.00,"Master",8,40.54,"Email",0
75,59412.00,"Master",8,60.81,"Email",0
75,59412.00,"Master",8,60.81,"SMS",0
75,59412.00,"Master",8,60.81,"Social Media",0
75,59412.00,"Master",8,60.81,"Google Search Ads",1
75,59412.00,"Master",8,60.81,"Display Ads",0
75,59412.00,"Master",8,60.81,"Email",0
61,70924.00,"2n Cycle",8,60.81,"Email",0
61,70924.00,"2n Cycle",8,60.81,"SMS",0
61,70924.00,"2n Cycle",8,60.81,"Social Media",0
61,70924.00,"2n Cycle",8,60.81,"Google Search Ads",1
61,70924.00,"2n Cycle",8,60.81,"Display Ads",0
61,70924.00,"2n Cycle",8,60.81,"Email",0
57,54165.00,"Graduation",12,40.54,"Email",0
57,54165.00,"Graduation",12,40.54,"SMS",0
57,54165.00,"Graduation",12,40.54,"Social Media",0
57,54165.00,"Graduation",12,40.54,"Google Search Ads",1
57,54165.00,"Graduation",12,40.54,"Display Ads",0
57,54165.00,"Graduation",12,40.54,"Email",0
53,32300.00,"Graduation",8,40.54,"Email",0
53,32300.00,"Graduation",8,40.54,"SMS",0
53,32300.00,"Graduation",8,40.54,"Social Media",0
53,32300.00,"Graduation",8,40.54,"Google Search Ads",1
53,32300.00,"Graduation",8,40.54,"Display Ads",0
53,32300.00,"Graduation",8,40.54,"Email",0
50,20180.00,"Graduation",8,60.81,"Email",0
50,20180.00,"Graduation",8,60.81,"SMS",0
50,20180.00,"Graduation",8,60.81,"Social Media",0
50,20180.00,"Graduation",8,60.81,"Google Search Ads",1
50,20180.00,"Graduation",8,60.81,"Display Ads",0
50,20180.00,"Graduation",8,60.81,"Email",0
53,34961.00,"Graduation",8,40.54,"Email",0
53,34961.00,"Graduation",8,40.54,"SMS",0
53,34961.00,"Graduation",8,40.54,"Social Media",0
53,34961.00,"Graduation",8,40.54,"Google Search Ads",1
53,34961.00,"Graduation",8,40.54,"Display Ads",0
53,34961.00,"Graduation",8,40.54,"Email",0
52,28440.00,"PhD",8,40.54,"Email",0
52,28440.00,"PhD",8,40.54,"SMS",0
52,28440.00,"PhD",8,40.54,"Social Media",0
52,28440.00,"PhD",8,40.54,"Google Search Ads",1
52,28440.00,"PhD",8,40.54,"Display Ads",0
52,28440.00,"PhD",8,40.54,"Email",0
73,64504.00,"PhD",8,60.81,"Email",0
73,64504.00,"PhD",8,60.81,"SMS",0
73,64504.00,"PhD",8,60.81,"Social Media",0
73,64504.00,"PhD",8,60.81,"Google Search Ads",1
73,64504.00,"PhD",8,60.81,"Display Ads",0
73,64504.00,"PhD",8,60.81,"Email",0
60,33564.00,"Master",12,27.03,"Email",0
60,33564.00,"Master",12,27.03,"SMS",0
60,33564.00,"Master",12,27.03,"Social Media",0
60,33564.00,"Master",12,27.03,"Google Search Ads",1
60,33564.00,"Master",12,27.03,"Display Ads",0
60,33564.00,"Master",12,27.03,"Email",0
48,17345.00,"Graduation",8,60.81,"Email",0
48,17345.00,"Graduation",8,60.81,"SMS",0
48,17345.00,"Graduation",8,60.81,"Social Media",0
48,17345.00,"Graduation",8,60.81,"Google Search Ads",1
48,17345.00,"Graduation",8,60.81,"Display Ads",0
48,17345.00,"Graduation",8,60.81,"Email",0
59,56320.00,"PhD",8,60.81,"Email",0
59,56320.00,"PhD",8,60.81,"SMS",0
59,56320.00,"PhD",8,60.81,"Social Media",0
59,56320.00,"PhD",8,60.81,"Google Search Ads",1
59,56320.00,"PhD",8,60.81,"Display Ads",0
59,56320.00,"PhD",8,60.81,"Email",0
48,28647.00,"Graduation",8,60.81,"Email",0
48,28647.00,"Graduation",8,60.81,"SMS",0
48,28647.00,"Graduation",8,60.81,"Social Media",0
48,28647.00,"Graduation",8,60.81,"Google Search Ads",1
48,28647.00,"Graduation",8,60.81,"Display Ads",0
48,28647.00,"Graduation",8,60.81,"Email",0
39,15038.00,"Basic",12,27.03,"Email",0
39,15038.00,"Basic",12,27.03,"SMS",0
39,15038.00,"Basic",12,27.03,"Social Media",0
39,15038.00,"Basic",12,27.03,"Google Search Ads",1
39,15038.00,"Basic",12,27.03,"Display Ads",0
39,15038.00,"Basic",12,27.03,"Email",0
68,32173.00,"PhD",8,60.81,"Email",0
68,32173.00,"PhD",8,60.81,"SMS",0
68,32173.00,"PhD",8,60.81,"Social Media",0
68,32173.00,"PhD",8,60.81,"Google Search Ads",1
68,32173.00,"PhD",8,60.81,"Display Ads",0
68,32173.00,"PhD",8,60.81,"Email",0
62,68316.00,"2n Cycle",12,40.54,"Email",0
62,68316.00,"2n Cycle",12,40.54,"SMS",0
62,68316.00,"2n Cycle",12,40.54,"Social Media",0
62,68316.00,"2n Cycle",12,40.54,"Google Search Ads",1
62,68316.00,"2n Cycle",12,40.54,"Display Ads",0
62,68316.00,"2n Cycle",12,40.54,"Email",0
55,74538.00,"Graduation",8,40.54,"Email",0
55,74538.00,"Graduation",8,40.54,"SMS",0
55,74538.00,"Graduation",8,40.54,"Social Media",0
55,74538.00,"Graduation",8,40.54,"Google Search Ads",1
55,74538.00,"Graduation",8,40.54,"Display Ads",0
55,74538.00,"Graduation",8,40.54,"Email",0
55,91700.00,"Graduation",12,27.03,"Email",0
55,91700.00,"Graduation",12,27.03,"SMS",0
55,91700.00,"Graduation",12,27.03,"Social Media",0
55,91700.00,"Graduation",12,27.03,"Google Search Ads",1
55,91700.00,"Graduation",12,27.03,"Display Ads",0
55,91700.00,"Graduation",12,27.03,"Email",0
57,68695.00,"Graduation",8,40.54,"Email",0
57,68695.00,"Graduation",8,40.54,"SMS",0
57,68695.00,"Graduation",8,40.54,"Social Media",0
57,68695.00,"Graduation",8,40.54,"Google Search Ads",1
57,68695.00,"Graduation",8,40.54,"Display Ads",0
57,68695.00,"Graduation",8,40.54,"Email",0
49,31056.00,"2n Cycle",12,27.03,"Email",0
49,31056.00,"2n Cycle",12,27.03,"SMS",0
49,31056.00,"2n Cycle",12,27.03,"Social Media",0
49,31056.00,"2n Cycle",12,27.03,"Google Search Ads",1
49,31056.00,"2n Cycle",12,27.03,"Display Ads",0
49,31056.00,"2n Cycle",12,27.03,"Email",0
53,79593.00,"Graduation",12,40.54,"Email",0
53,79593.00,"Graduation",12,40.54,"SMS",0
53,79593.00,"Graduation",12,40.54,"Social Media",0
53,79593.00,"Graduation",12,40.54,"Google Search Ads",1
53,79593.00,"Graduation",12,40.54,"Display Ads",0
53,79593.00,"Graduation",12,40.54,"Email",0
46,28071.00,"Graduation",12,27.03,"Email",0
46,28071.00,"Graduation",12,27.03,"SMS",0
46,28071.00,"Graduation",12,27.03,"Social Media",0
46,28071.00,"Graduation",12,27.03,"Google Search Ads",1
46,28071.00,"Graduation",12,27.03,"Display Ads",0
46,28071.00,"Graduation",12,27.03,"Email",0
68,37334.00,"PhD",8,40.54,"Email",0
68,37334.00,"PhD",8,40.54,"SMS",0
68,37334.00,"PhD",8,40.54,"Social Media",0
68,37334.00,"PhD",8,40.54,"Google Search Ads",1
68,37334.00,"PhD",8,40.54,"Display Ads",0
68,37334.00,"PhD",8,40.54,"Email",0
54,46423.00,"Master",8,40.54,"Email",0
54,46423.00,"Master",8,40.54,"SMS",0
54,46423.00,"Master",8,40.54,"Social Media",0
54,46423.00,"Master",8,40.54,"Google Search Ads",1
54,46423.00,"Master",8,40.54,"Display Ads",0
54,46423.00,"Master",8,40.54,"Email",0
55,37126.00,"PhD",12,27.03,"Email",0
55,37126.00,"PhD",12,27.03,"SMS",0
55,37126.00,"PhD",12,27.03,"Social Media",0
55,37126.00,"PhD",12,27.03,"Google Search Ads",1
55,37126.00,"PhD",12,27.03,"Display Ads",0
55,37126.00,"PhD",12,27.03,"Email",0
73,47703.00,"Graduation",8,40.54,"Email",0
73,47703.00,"Graduation",8,40.54,"SMS",0
73,47703.00,"Graduation",8,40.54,"Social Media",0
73,47703.00,"Graduation",8,40.54,"Google Search Ads",1
73,47703.00,"Graduation",8,40.54,"Display Ads",0
73,47703.00,"Graduation",8,40.54,"Email",0
67,61180.00,"Graduation",12,27.03,"Email",0
67,61180.00,"Graduation",12,27.03,"SMS",0
67,61180.00,"Graduation",12,27.03,"Social Media",0
67,61180.00,"Graduation",12,27.03,"Google Search Ads",1
67,61180.00,"Graduation",12,27.03,"Display Ads",0
67,61180.00,"Graduation",12,27.03,"Email",0
72,38998.00,"Graduation",12,27.03,"Email",0
72,38998.00,"Graduation",12,27.03,"SMS",0
72,38998.00,"Graduation",12,27.03,"Social Media",0
72,38998.00,"Graduation",12,27.03,"Google Search Ads",1
72,38998.00,"Graduation",12,27.03,"Display Ads",0
72,38998.00,"Graduation",12,27.03,"Email",0
35,8028.00,"Graduation",8,60.81,"Email",0
35,8028.00,"Graduation",8,60.81,"SMS",0
35,8028.00,"Graduation",8,60.81,"Social Media",0
35,8028.00,"Graduation",8,60.81,"Google Search Ads",1
35,8028.00,"Graduation",8,60.81,"Display Ads",0
35,8028.00,"Graduation",8,60.81,"Email",0
64,76081.00,"Graduation",12,40.54,"Email",0
64,76081.00,"Graduation",12,40.54,"SMS",0
64,76081.00,"Graduation",12,40.54,"Social Media",0
64,76081.00,"Graduation",12,40.54,"Google Search Ads",1
64,76081.00,"Graduation",12,40.54,"Display Ads",0
64,76081.00,"Graduation",12,40.54,"Email",0
40,34728.00,"Graduation",12,40.54,"Email",0
40,34728.00,"Graduation",12,40.54,"SMS",0
40,34728.00,"Graduation",12,40.54,"Social Media",0
40,34728.00,"Graduation",12,40.54,"Google Search Ads",1
40,34728.00,"Graduation",12,40.54,"Display Ads",0
40,34728.00,"Graduation",12,40.54,"Email",0
61,33168.00,"Master",12,40.54,"Email",0
61,33168.00,"Master",12,40.54,"SMS",0
61,33168.00,"Master",12,40.54,"Social Media",0
61,33168.00,"Master",12,40.54,"Google Search Ads",1
61,33168.00,"Master",12,40.54,"Display Ads",0
61,33168.00,"Master",12,40.54,"Email",0
60,33585.00,"Master",12,27.03,"Email",0
60,33585.00,"Master",12,27.03,"SMS",0
60,33585.00,"Master",12,27.03,"Social Media",0
60,33585.00,"Master",12,27.03,"Google Search Ads",1
60,33585.00,"Master",12,27.03,"Display Ads",0
60,33585.00,"Master",12,27.03,"Email",0
66,77037.00,"PhD",8,40.54,"Email",0
66,77037.00,"PhD",8,40.54,"SMS",0
66,77037.00,"PhD",8,40.54,"Social Media",0
66,77037.00,"PhD",8,40.54,"Google Search Ads",1
66,77037.00,"PhD",8,40.54,"Display Ads",0
66,77037.00,"PhD",8,40.54,"Email",0
42,35196.00,"Graduation",8,40.54,"Email",0
42,35196.00,"Graduation",8,40.54,"SMS",0
42,35196.00,"Graduation",8,40.54,"Social Media",0
42,35196.00,"Graduation",8,40.54,"Google Search Ads",1
42,35196.00,"Graduation",8,40.54,"Display Ads",0
42,35196.00,"Graduation",8,40.54,"Email",0
60,44529.00,"Graduation",8,60.81,"Email",0
60,44529.00,"Graduation",8,60.81,"SMS",0
60,44529.00,"Graduation",8,60.81,"Social Media",0
60,44529.00,"Graduation",8,60.81,"Google Search Ads",1
60,44529.00,"Graduation",8,60.81,"Display Ads",0
60,44529.00,"Graduation",8,60.81,"Email",0
61,70924.00,"2n Cycle",8,40.54,"Email",0
61,70924.00,"2n Cycle",8,40.54,"SMS",0
61,70924.00,"2n Cycle",8,40.54,"Social Media",0
61,70924.00,"2n Cycle",8,40.54,"Google Search Ads",1
61,70924.00,"2n Cycle",8,40.54,"Display Ads",0
61,70924.00,"2n Cycle",8,40.54,"Email",0
60,28764.00,"PhD",8,60.81,"Email",0
60,28764.00,"PhD",8,60.81,"SMS",0
60,28764.00,"PhD",8,60.81,"Social Media",0
60,28764.00,"PhD",8,60.81,"Google Search Ads",1
60,28764.00,"PhD",8,60.81,"Display Ads",0
60,28764.00,"PhD",8,60.81,"Email",0
77,69098.00,"PhD",8,60.81,"Email",0
77,69098.00,"PhD",8,60.81,"SMS",0
77,69098.00,"PhD",8,60.81,"Social Media",0
77,69098.00,"PhD",8,60.81,"Google Search Ads",1
77,69098.00,"PhD",8,60.81,"Display Ads",0
77,69098.00,"PhD",8,60.81,"Email",0
56,25959.00,"2n Cycle",8,40.54,"Email",0
56,25959.00,"2n Cycle",8,40.54,"SMS",0
56,25959.00,"2n Cycle",8,40.54,"Social Media",0
56,25959.00,"2n Cycle",8,40.54,"Google Search Ads",1
56,25959.00,"2n Cycle",8,40.54,"Display Ads",0
56,25959.00,"2n Cycle",8,40.54,"Email",0
43,27100.00,"Master",8,40.54,"Email",0
43,27100.00,"Master",8,40.54,"SMS",0
43,27100.00,"Master",8,40.54,"Social Media",0
43,27100.00,"Master",8,40.54,"Google Search Ads",1
43,27100.00,"Master",8,40.54,"Display Ads",0
43,27100.00,"Master",8,40.54,"Email",0
41,70596.00,"Graduation",8,40.54,"Email",0
41,70596.00,"Graduation",8,40.54,"SMS",0
41,70596.00,"Graduation",8,40.54,"Social Media",0
41,70596.00,"Graduation",8,40.54,"Google Search Ads",1
41,70596.00,"Graduation",8,40.54,"Display Ads",0
41,70596.00,"Graduation",8,40.54,"Email",0
52,42557.00,"Graduation",12,27.03,"Email",0
52,42557.00,"Graduation",12,27.03,"SMS",0
52,42557.00,"Graduation",12,27.03,"Social Media",0
52,42557.00,"Graduation",12,27.03,"Google Search Ads",1
52,42557.00,"Graduation",12,27.03,"Display Ads",0
52,42557.00,"Graduation",12,27.03,"Email",0
75,53312.00,"PhD",8,60.81,"Email",0
75,53312.00,"PhD",8,60.81,"SMS",0
75,53312.00,"PhD",8,60.81,"Social Media",0
75,53312.00,"PhD",8,60.81,"Google Search Ads",1
75,53312.00,"PhD",8,60.81,"Display Ads",0
75,53312.00,"PhD",8,60.81,"Email",0
74,72228.00,"Graduation",8,40.54,"Email",0
74,72228.00,"Graduation",8,40.54,"SMS",0
74,72228.00,"Graduation",8,40.54,"Social Media",0
74,72228.00,"Graduation",8,40.54,"Google Search Ads",1
74,72228.00,"Graduation",8,40.54,"Display Ads",0
74,72228.00,"Graduation",8,40.54,"Email",0
39,67605.00,"Graduation",12,27.03,"Email",0
39,67605.00,"Graduation",12,27.03,"SMS",0
39,67605.00,"Graduation",12,27.03,"Social Media",0
39,67605.00,"Graduation",12,27.03,"Google Search Ads",1
39,67605.00,"Graduation",12,27.03,"Display Ads",0
39,67605.00,"Graduation",12,27.03,"Email",0
77,62845.00,"Master",8,40.54,"Email",0
77,62845.00,"Master",8,40.54,"SMS",0
77,62845.00,"Master",8,40.54,"Social Media",0
77,62845.00,"Master",8,40.54,"Google Search Ads",1
77,62845.00,"Master",8,40.54,"Display Ads",0
77,62845.00,"Master",8,40.54,"Email",0
68,65196.00,"Graduation",8,60.81,"Email",0
68,65196.00,"Graduation",8,60.81,"SMS",0
68,65196.00,"Graduation",8,60.81,"Social Media",0
68,65196.00,"Graduation",8,60.81,"Google Search Ads",1
68,65196.00,"Graduation",8,60.81,"Display Ads",0
68,65196.00,"Graduation",8,60.81,"Email",0
39,42000.00,"PhD",12,40.54,"Email",0
39,42000.00,"PhD",12,40.54,"SMS",0
39,42000.00,"PhD",12,40.54,"Social Media",0
39,42000.00,"PhD",12,40.54,"Google Search Ads",1
39,42000.00,"PhD",12,40.54,"Display Ads",0
39,42000.00,"PhD",12,40.54,"Email",0
53,35860.00,"PhD",12,40.54,"Email",0
53,35860.00,"PhD",12,40.54,"SMS",0
53,35860.00,"PhD",12,40.54,"Social Media",0
53,35860.00,"PhD",12,40.54,"Google Search Ads",1
53,35860.00,"PhD",12,40.54,"Display Ads",0
53,35860.00,"PhD",12,40.54,"Email",0
62,65526.00,"PhD",8,40.54,"Email",0
